Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well are the tutorials paced?
6/24/2016 13:53:34,Apps,5,3
6/24/2016 13:54:13,Apps,5,4
6/24/2016 13:54:38,Apps,5,4
6/24/2016 13:30:55,Games,5,4
6/24/2016 13:33:00,Games,5,2
6/24/2016 13:34:13,Games,5,3
6/24/2016 14:05:25,Games,5,4
6/24/2016 13:44:05,Intro,5,3
6/24/2016 13:45:50,Intro,5,2
6/24/2016 13:47:01,Intro,5,3
6/24/2016 13:49:01,Intro,5,3
6/24/2016 13:49:44,Intro,5,3
6/24/2016 13:50:23,Intro,5,3Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
6/30/2016 14:09:14,4,2
6/30/2016 22:50:08,3,3
7/1/2016 9:34:16,4,4
7/1/2016 10:42:17,4,3
7/1/2016 11:25:53,4,3
7/1/2016 11:57:11,5,3
7/1/2016 11:58:37,5,3What track are you in?,Timestamp,How would you rate your overall satisfaction with the Summer Academy this week?,How well is the schedule paced?
Apps,7/1/2016 16:35:14,2,3
Apps,7/1/2016 16:10:55,3,2
Apps,7/1/2016 17:00:26,3,3
Apps,7/3/2016 14:53:37,3,3
Apps,7/1/2016 15:35:19,4,2
Apps,7/1/2016 15:51:23,4,2
Apps,7/1/2016 16:07:02,4,5
Apps,7/1/2016 16:07:26,4,3
Apps,7/1/2016 16:08:19,4,4
Apps,7/1/2016 16:12:30,4,4
Apps,7/1/2016 16:19:32,4,3
Apps,7/1/2016 16:21:07,4,5
Apps,7/1/2016 16:41:10,4,3
Apps,7/1/2016 17:06:05,4,3
Apps,7/1/2016 17:18:27,4,3
Apps,7/1/2016 19:06:08,4,2
Apps,7/2/2016 0:32:56,4,3
Apps,7/1/2016 16:05:40,5,3
Apps,7/1/2016 16:07:13,5,2
Apps,7/1/2016 16:07:24,5,3
Apps,7/1/2016 16:07:58,5,3
Apps,7/1/2016 16:07:58,5,4
Apps,7/1/2016 16:08:49,5,3
Apps,7/1/2016 16:10:20,5,3
Apps,7/1/2016 16:10:46,5,2
Apps,7/1/2016 16:12:17,5,3
Apps,7/1/2016 16:19:33,5,4
Apps,7/1/2016 16:22:03,5,3
Games,7/1/2016 16:10:34,4,4
Games,7/1/2016 16:23:13,4,5
Games,7/1/2016 16:07:04,5,3
Games,7/1/2016 16:15:04,5,3
Games,7/1/2016 16:15:41,5,3
Games,7/1/2016 16:16:13,5,3
Games,7/1/2016 16:17:34,5,3
Games,7/1/2016 16:18:02,5,3
Intro,7/1/2016 15:40:51,3,3
Intro,7/1/2016 15:38:22,4,2
Intro,7/1/2016 15:40:24,4,3
Intro,7/1/2016 15:40:28,4,3
Intro,7/1/2016 15:42:15,4,3
Intro,7/1/2016 15:49:06,4,4
Intro,7/1/2016 15:50:59,4,4
Intro,7/1/2016 16:20:36,4,4
Intro,7/1/2016 17:13:25,4,4
Intro,7/5/2016 9:48:32,4,3
Intro,7/5/2016 16:07:37,4,4
Intro,7/5/2016 16:10:40,4,3
Intro,7/5/2016 16:11:11,4,3
Intro,7/1/2016 16:24:01,5,4
Intro,7/4/2016 18:31:39,5,3
Intro,7/5/2016 9:39:22,5,3
Intro,7/5/2016 10:15:27,5,3
Intro,7/5/2016 16:09:01,5,3
